src_port,dest_port,http_method,http_status,http_resp_len,http_url_len,url_contains_script_tag,url_contains_onerror,url_contains_onload,url_contains_onclick,url_contains_onmouseover,url_contains_onfocus,url_contains_alert,url_contains_javascript,url_contains_eval,url_contains_document,url_contains_cookie,url_contains_iframe,url_contains_svg,url_contains_img,url_contains_object,url_contains_embed,http_method_GET,http_method_POST,http_method_PUT,http_method_DELETE,url_has_query_params,url_query_param_count,url_encoded_chars,url_suspicious_chars,response_2xx,response_3xx,response_4xx,response_5xx,is_malicious,attack_type,timestamp,original_url
51802,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:00.563981+0000,/
47314,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:03.603861+0000,/api/Products
47328,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:13:06.616604+0000,/?q=banana
47342,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:09.657052+0000,/api/Challenges
42566,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:12.674304+0000,/
42574,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:15.714469+0000,/api/Products
42582,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:13:18.727502+0000,/?q=healthy
39998,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:21.768762+0000,/api/Challenges
40006,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:24.782337+0000,/
40010,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:27.820815+0000,/api/Products
40026,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:13:30.837115+0000,/?q=juice
46338,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:13:33.852818+0000,/api/Baskets
46346,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:36.867496+0000,/
46354,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:39.912831+0000,/api/Products
58390,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:13:42.926906+0000,/?q=juice
58398,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:45.970256+0000,/api/Challenges
58406,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:48.985719+0000,/
37874,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:13:52.023757+0000,/api/Products
37890,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:13:55.035763+0000,/?q=healthy
37898,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:13:58.047772+0000,/api/Users
46858,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:01.061415+0000,/
46864,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:04.100548+0000,/api/Products
46874,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:14:07.113930+0000,/?q=apple
46890,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:10.150861+0000,/api/Challenges
53556,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:13.164565+0000,/
53570,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:16.198657+0000,/api/Products
53578,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:14:19.212208+0000,/?q=healthy
50862,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:14:22.225895+0000,/api/Baskets
50866,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:25.239154+0000,/
50878,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:28.274718+0000,/api/Products
34710,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:14:31.286376+0000,/?q=apple
34722,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:34.323706+0000,/api/Challenges
34726,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:37.336081+0000,/
34736,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:40.368802+0000,/api/Products
48936,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:14:43.381379+0000,/?q=apple
48948,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:46.422979+0000,/api/Challenges
48952,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:49.437064+0000,/
38270,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:52.471335+0000,/api/Products
38276,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:14:55.482736+0000,/?q=healthy
38282,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:14:58.522654+0000,/api/Challenges
36720,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:01.537329+0000,/
36730,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:04.576943+0000,/api/Products
36746,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:15:07.589683+0000,/?q=juice
36754,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:15:10.604216+0000,/api/Baskets
50430,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:13.616937+0000,/
50440,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:16.649693+0000,/api/Products
50444,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:15:19.661848+0000,/?q=orange
40364,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:15:22.675090+0000,/api/Baskets
40380,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:25.688713+0000,/
40394,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:28.723516+0000,/api/Products
47724,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:15:31.735572+0000,/?q=juice
47728,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:15:34.747937+0000,/api/Users
47730,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:37.761414+0000,/
47738,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:40.797359+0000,/api/Products
58214,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:15:43.809513+0000,/?q=juice
58224,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:15:46.821130+0000,/api/Users
58234,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:49.833558+0000,/
45772,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:52.874067+0000,/api/Products
45776,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:15:55.885806+0000,/?q=healthy
45778,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:15:58.925465+0000,/api/Challenges
56538,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:01.939228+0000,/
56552,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:04.973709+0000,/api/Products
56554,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:16:07.984939+0000,/?q=juice
47678,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:11.026926+0000,/api/Challenges
47694,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:14.041087+0000,/
47704,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:17.073563+0000,/api/Products
47720,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:16:20.085525+0000,/?q=banana
47540,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:16:23.099323+0000,/api/Baskets
47554,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:26.114038+0000,/
47564,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:29.150462+0000,/api/Products
37588,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:16:32.162371+0000,/?q=healthy
37592,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:16:35.177410+0000,/api/Baskets
37598,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:38.196235+0000,/
58326,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:41.230617+0000,/api/Products
58336,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:16:44.243920+0000,/?q=healthy
58352,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:16:47.258532+0000,/api/Baskets
58360,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:50.272230+0000,/
47504,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:16:53.306001+0000,/api/Products
47512,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:16:56.317981+0000,/?q=apple
47516,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:16:59.332966+0000,/api/Baskets
46756,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:02.346621+0000,/
46760,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:05.380490+0000,/api/Products
46764,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:17:08.392659+0000,/?q=orange
45558,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:17:11.404147+0000,/api/Users
45570,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:14.417559+0000,/
45576,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:17.452211+0000,/api/Products
45588,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:17:20.463856+0000,/?q=juice
49580,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:23.504598+0000,/api/Challenges
49596,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:26.518207+0000,/
49608,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:29.554031+0000,/api/Products
58640,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:17:32.566471+0000,/?q=healthy
58648,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:17:35.579507+0000,/api/Baskets
58664,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:38.592898+0000,/
42752,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:41.625785+0000,/api/Products
42762,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:17:44.637202+0000,/?q=healthy
42774,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:17:47.649206+0000,/api/Users
42784,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:50.662475+0000,/
39890,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:17:53.695674+0000,/api/Products
39894,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:17:56.706921+0000,/?q=apple
39906,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:17:59.720602+0000,/api/Baskets
36328,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:02.735272+0000,/
36344,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:05.774197+0000,/api/Products
36352,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:18:08.786038+0000,/?q=orange
33760,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:18:11.797553+0000,/api/Users
33776,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:14.810679+0000,/
33786,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:17.861166+0000,/api/Products
33800,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:18:20.876254+0000,/?q=apple
56624,3000,GET,200,80222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:23.919048+0000,/api/Challenges
56632,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:26.934743+0000,/
56634,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:29.984285+0000,/api/Products
52422,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:18:36.011300+0000,/api/Baskets
52438,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:39.024396+0000,/
46868,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:42.057266+0000,/api/Products
46872,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:18:45.069249+0000,/?q=juice
46876,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:18:48.084160+0000,/api/Baskets
45602,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:51.097757+0000,/
45608,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:18:54.131829+0000,/api/Products
45614,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:18:57.143759+0000,/?q=apple
45622,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:19:00.155689+0000,/api/Users
47068,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:03.195008+0000,/
47082,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:06.234628+0000,/api/Products
47096,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:19:09.248564+0000,/?q=banana
45104,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:19:12.261488+0000,/api/Users
45114,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:15.274450+0000,/
45120,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:18.308197+0000,/api/Products
33244,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:19:21.319709+0000,/?q=banana
33260,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:19:24.331575+0000,/api/Users
33272,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:27.344563+0000,/
33278,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:30.381826+0000,/api/Products
34076,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:19:33.396123+0000,/?q=banana
34078,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:19:36.409668+0000,/api/Users
34084,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:39.424613+0000,/
40242,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:42.460555+0000,/api/Products
40254,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:19:45.472414+0000,/?q=banana
40268,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:19:48.483901+0000,/api/Users
